"ItemIndex","ItemShape","CosShape"
"1752661","3639","0"
"1752662","3638","0"
"1752663","3638","0"
"1752664","3637","0"
"1752665","3637","0"
"1752666","3638","0"
"1752667","4497","0"
"1752668","3634","0"
"1752669","3634","0"
"1752670","4483","0"
"1752671","3635","0"
"1752672","3636","0"
"1752673","4497","0"
"1752674","4490","0"
"1752675","3838","0"
"1752676","3838","0"
"1752677","1705","0"
"1752678","1705","0"
"1752679","3707","52"
"1752680","3707","52"
"1752681","1687","0"
"1752682","4497","0"
"1752683","4482","0"
"1752684","4482","0"
"1752685","4482","0"
"1752686","1410","0"
"1752687","1410","0"
"1752688","1410","0"
"1752689","4497","0"
"1752690","1410","0"
"1752691","1410","0"
"1752692","1410","0"
"1752693","3537","0"
"1752694","3537","0"
"1752695","3537","0"
"1752696","3537","0"
"1752697","3537","0"
"1752698","1677","0"
"1752699","1676","0"
"1752700","1675","0"
"1752701","3615","0"
"1752702","4490","0"
"1752703","4486","0"
"1752704","4484","0"
"1752705","1410","0"
"1752706","1410","0"
"1752707","1703","0"
"1752708","1410","0"
"1752709","3837","0"
"1752711","4488","0"
"1752712","4488","0"
"1752713","4488","0"
"1752714","4488","0"
"1752715","4488","0"
"1752716","4488","0"
"1752717","4488","0"
"1752718","4488","0"
"1752719","4488","0"
"1752720","4488","0"
"1752721","4488","0"
"1752722","4488","0"
"1752723","3725","0"
"1752724","3726","0"
"1752725","4422","0"
"1752726","4423","0"
"1752727","1587","0"
"1752728","4420","0"
"1752729","4414","0"
"1752730","4415","0"
"1752731","4416","0"
"1752732","4417","0"
"1752733","5372","0"
"1752734","5373","0"
"1752735","4418","0"
"1752736","4419","0"
"1752737","1636","0"
"1752738","1636","0"
"1752739","3723","0"
"1752740","3724","0"
"1752741","4412","0"
"1752742","4413","0"
"1752743","4408","0"
"1752744","4409","0"
"1752745","4410","0"
"1752746","4411","0"
"1752747","3064","0"
"1752748","3064","0"
"1752749","1646","0"
"1752750","1646","0"
"1752751","4531","0"
"1752752","4532","0"
"1752753","3719","0"
"1752754","3720","0"
"1752755","1626","0"
"1752756","1626","0"
"1752757","1589","0"
"1752758","1589","0"
"1752759","3721","0"
"1752760","3722","0"
"1752761","3717","0"
"1752762","3718","0"
"1752763","4529","0"
"1752764","4530","0"
"1752765","1591","0"
"1752766","1591","0"
"1752767","1410","0"
"1752768","3537","0"
"1752769","3637","0"
"1752770","3638","0"
"1752771","3638","0"
"1752772","3637","0"
"1752773","3638","0"
"1752774","3639","0"
"1752775","3638","0"
"1752776","3638","0"
"1752777","3637","0"
"1752778","3637","0"
"1752779","3638","0"
"1752780","4490","0"
"1752781","1410","0"
"1752782","4490","0"
"1752783","4490","0"
"1752784","3706","0"
"1752785","4483","0"
"1752786","4490","0"
"1752787","3243","0"
"1752788","3244","0"
"1752789","3245","0"
"1752790","3246","0"
"1752791","3247","0"
"1752792","3248","0"
"1752793","3249","0"
"1752794","3250","0"
"1752795","3251","0"
"1752796","3252","0"
"1752797","3253","0"
"1752798","3706","0"
"1752799","4486","0"
"1752800","4486","0"
"1752801","1410","0"
"1752802","1705","0"
"1752803","4489","0"
"1752804","4489","0"
"1752805","4489","0"
"1752806","4489","0"
"1752807","4489","0"
"1752808","4489","0"
"1752809","4489","0"
"1752810","4489","0"
"1752811","4489","0"
"1752812","4489","0"
"1752813","4489","0"
"1752814","4489","0"
"1752815","4490","0"
"1752816","3061","0"
"1752817","3060","0"
"1752818","3060","0"
"1752819","3061","0"
"1752820","3060","0"
"1752821","3062","0"
"1752822","3060","0"
"1752823","3060","0"
"1752824","3061","0"
"1752825","3061","0"
"1752826","3060","0"
"1752827","4486","0"
"1752828","4483","0"
"1752829","4483","0"
"1752830","1410","0"
"1752831","1410","0"
"1752832","4485","0"
"1752833","3756","55"
"1752834","3756","55"
"1752835","3756","55"
"1752836","3756","55"
"1752837","3756","55"
"1752838","3756","55"
"1752839","3756","55"
"1752840","3756","55"
"1752841","3756","55"
"1752842","3756","55"
"1752843","3756","55"
"1752844","4482","0"
"1752845","3756","55"
"1752846","3756","55"
"1752847","3756","55"
"1752848","3756","55"
"1752849","3756","55"
"1752850","3756","55"
"1752851","3756","55"
"1752852","3756","55"
"1752853","3756","55"
"1752854","3756","55"
"1752855","3756","55"
"1752856","4482","0"
"1752857","3755","0"
"1752858","3637","0"
"1752859","3638","0"
"1752860","3638","0"
"1752861","3637","0"
"1752862","3638","0"
"1752863","3639","0"
"1752864","3638","0"
"1752865","3638","0"
"1752866","3637","0"
"1752867","3637","0"
"1752868","3638","0"
"1752869","4490","0"
"1752870","4488","0"
"1752871","4483","0"
"1752872","4488","0"
"1752873","4486","0"
"1752874","4488","0"
"1752875","1709","0"
"1752876","3756","55"
"1752877","3756","55"
"1752878","3756","55"
"1752879","3756","55"
"1752880","3756","55"
"1752881","3756","55"
"1752882","3756","55"
"1752883","3756","55"
"1752884","3756","55"
"1752885","3756","55"
"1752886","3756","55"
"1752887","4482","0"
"1752888","1598","0"
"1752889","4485","0"
"1752890","1410","0"
"1752891","1406","0"
"1752892","1408","0"
"1752893","1410","0"
"1752894","1410","0"
"1752895","4497","0"
"1752896","4486","0"
"1752897","4486","0"
"1752898","4486","0"
"1752899","4486","0"
"1752900","1410","0"
"1752901","4488","0"
"1752902","4486","0"
"1752903","4488","0"
"1752904","4483","0"
"1752905","3707","52"
"1752906","4482","0"
"1752907","1706","0"
"1752908","1410","0"
"1752909","1598","0"
"1752910","210","0"
"1752911","4489","0"
"1752912","4483","0"
"1752913","4483","0"
"1752914","4483","0"
"1752915","4483","0"
"1752916","4483","0"
"1752917","4483","0"
"1752918","4486","0"
"1752919","4486","0"
"1752920","4486","0"
"1752921","4486","0"
"1752922","3783","0"
"1752923","3784","0"
"1752924","3785","0"
"1752925","3786","0"
"1752926","3787","0"
"1752927","3788","0"
"1752928","3789","0"
"1752929","3790","0"
"1752930","3791","0"
"1752931","3792","0"
"1752932","3793","0"
"1752933","3783","0"
"1752934","3784","0"
"1752935","3785","0"
"1752936","3786","0"
"1752937","3787","0"
"1752938","3788","0"
"1752939","3789","0"
"1752940","3790","0"
"1752941","3791","0"
"1752942","3792","0"
"1752943","3793","0"
"1752944","4490","0"
"1752945","4486","0"
"1752946","3794","0"
"1752947","4483","0"
"1752948","4497","0"
"1752949","4482","0"
"1752950","4497","0"
"1752951","1410","0"
"1752952","4486","0"
"1752953","1706","0"
"1752954","1410","0"
"1752955","4486","0"
"1752956","4490","0"
"1752957","4482","0"
"1752958","4482","0"
"1752959","4482","0"
"1752960","4482","0"
"1752961","4482","0"
"1752962","4482","0"
"1752963","4482","0"
"1752964","4482","0"
"1752965","4482","0"
"1752966","4482","0"
"1752967","4482","0"
"1752968","4482","0"
"1752969","4482","0"
"1752970","4497","0"
"1752971","3803","56"
"1752972","3804","56"
"1752973","3805","56"
"1752974","3803","56"
"1752975","3804","56"
"1752976","3806","56"
"1752977","3804","56"
"1752978","3804","56"
"1752979","3803","56"
"1752980","3803","56"
"1752981","3804","56"
"1752982","3803","56"
"1752983","3804","56"
"1752984","3805","56"
"1752985","3803","56"
"1752986","3804","56"
"1752987","3806","56"
"1752988","3804","56"
"1752989","3804","56"
"1752990","3803","56"
"1752991","3803","56"
"1752992","3804","56"
"1752993","3803","56"
"1752994","3804","56"
"1752995","3805","56"
"1752996","3803","56"
"1752997","3804","56"
"1752998","3806","56"
"1752999","3804","56"
"1753000","3804","56"
"1753001","3803","56"
"1753002","3803","56"
"1753003","3804","56"
"1753004","3807","57"
"1753005","3808","57"
"1753006","3809","57"
"1753007","3807","57"
"1753008","3808","57"
"1753009","3810","57"
"1753010","3808","57"
"1753011","3808","57"
"1753012","3807","57"
"1753013","3807","57"
"1753014","3808","57"
"1753015","3807","57"
"1753016","3808","57"
"1753017","3809","57"
"1753018","3807","57"
"1753019","3808","57"
"1753020","3810","57"
"1753021","3808","57"
"1753022","3808","57"
"1753023","3807","57"
"1753024","3807","57"
"1753025","3808","57"
"1753026","3807","57"
"1753027","3808","57"
"1753028","3809","57"
"1753029","3807","57"
"1753030","3808","57"
"1753031","3810","57"
"1753032","3808","57"
"1753033","3808","57"
"1753034","3807","57"
"1753035","3807","57"
"1753036","3808","57"
"1753037","3056","34"
"1753038","3057","34"
"1753039","3058","34"
"1753040","3056","34"
"1753041","3057","34"
"1753042","3802","34"
"1753043","3057","34"
"1753044","3057","34"
"1753045","3056","34"
"1753046","3056","34"
"1753047","3057","34"
"1753048","3056","34"
"1753049","3057","34"
"1753050","3058","34"
"1753051","3056","34"
"1753052","3057","34"
"1753053","3802","34"
"1753054","3057","34"
"1753055","3057","34"
"1753056","3056","34"
"1753057","3056","34"
"1753058","3057","34"
"1753059","3056","34"
"1753060","3057","34"
"1753061","3058","34"
"1753062","3056","34"
"1753063","3057","34"
"1753064","3802","34"
"1753065","3057","34"
"1753066","3057","34"
"1753067","3056","34"
"1753068","3056","34"
"1753069","3057","34"
"1753070","3811","0"
"1753071","3812","0"
"1753072","3813","0"
"1753073","3814","0"
"1753074","3815","0"
"1753075","3816","0"
"1753076","3817","0"
"1753077","3818","0"
"1753078","3819","0"
"1753079","3820","0"
"1753080","3821","0"
"1753081","3822","0"
"1753082","3823","0"
"1753083","3824","0"
"1753084","3825","0"
"1753085","3826","0"
"1753086","3827","0"
"1753087","3828","0"
"1753088","3829","0"
"1753089","3830","0"
"1753090","3831","0"
"1753091","3832","0"
"1753092","4490","0"
"1753093","4490","0"
"1753094","4490","0"
"1753095","4488","0"
"1753096","3834","0"
"1753097","1410","0"
"1753098","4486","0"
"1753099","3761","0"
"1753100","3762","0"
"1753101","3762","0"
"1753102","3761","0"
"1753103","3762","0"
"1753104","3763","0"
"1753105","3762","0"
"1753106","3762","0"
"1753107","3761","0"
"1753108","3761","0"
"1753109","3762","0"
"1753110","3761","0"
"1753111","3762","0"
"1753112","3762","0"
"1753113","3761","0"
"1753114","3762","0"
"1753115","3763","0"
"1753116","3762","0"
"1753117","3762","0"
"1753118","3761","0"
"1753119","3761","0"
"1753120","3762","0"
"1753121","3761","0"
"1753122","3762","0"
"1753123","3762","0"
"1753124","3761","0"
"1753125","3762","0"
"1753126","3763","0"
"1753127","3762","0"
"1753128","3762","0"
"1753129","3761","0"
"1753130","3761","0"
"1753131","3762","0"
"1753132","3761","0"
"1753133","3762","0"
"1753134","3762","0"
"1753135","3761","0"
"1753136","3762","0"
"1753137","3763","0"
"1753138","3762","0"
"1753139","3762","0"
"1753140","3761","0"
"1753141","3761","0"
"1753142","3762","0"
"1753143","3761","0"
"1753144","3762","0"
"1753145","3762","0"
"1753146","3761","0"
"1753147","3762","0"
"1753148","3763","0"
"1753149","3762","0"
"1753150","3762","0"
"1753151","3761","0"
"1753152","3761","0"
"1753153","3762","0"
"1753154","3761","0"
"1753155","3762","0"
"1753156","3762","0"
"1753157","3761","0"
"1753158","3762","0"
"1753159","3763","0"
"1753160","3762","0"
"1753161","3762","0"
"1753162","3761","0"
"1753163","3761","0"
"1753164","3762","0"
"1753165","3761","0"
"1753166","3762","0"
"1753167","3762","0"
"1753168","3761","0"
"1753169","3762","0"
"1753170","3763","0"
"1753171","3762","0"
"1753172","3762","0"
"1753173","3761","0"
"1753174","3761","0"
"1753175","3762","0"
"1753176","3839","0"
"1753177","3840","0"
"1753178","3841","0"
"1753179","3842","0"
"1753180","4483","0"
"1753181","4483","0"
"1753182","4483","0"
"1753183","3839","0"
"1753184","4483","0"
"1753185","1705","0"
"1753186","1410","0"
"1753187","1583","0"
"1753188","4486","0"
"1753189","4488","0"
"1753190","4486","0"
"1753191","4486","0"
"1753192","4489","0"
"1753193","4486","0"
"1753194","4489","0"
"1753195","4489","0"
"1753196","4489","0"
"1753197","4489","0"
"1753198","4489","0"
"1753199","4489","0"
"1753200","4489","0"
"1753201","4489","0"
"1753202","4489","0"
"1753203","4489","0"
"1753204","4489","0"
"1753205","4486","0"
"1753206","4490","0"
"1753207","4489","0"
"1753208","4489","0"
"1753209","4489","0"
"1753210","4489","0"
"1753211","4489","0"
"1753212","4489","0"
"1753213","4489","0"
"1753214","4489","0"
"1753215","4489","0"
"1753216","4489","0"
"1753217","4489","0"
"1753218","4489","0"
"1753219","3909","0"
"1753220","3908","0"
"1753221","3908","0"
"1753222","3909","0"
"1753223","3908","0"
"1753224","3910","0"
"1753225","3908","0"
"1753226","3908","0"
"1753227","3909","0"
"1753228","3909","0"
"1753229","3908","0"
"1753230","4497","0"
"1753231","1581","0"
"1753232","1410","0"
"1753233","4483","0"
"1753234","4482","0"
"1753235","4482","0"
"1753236","4482","0"
"1753237","2954","32"
"1753238","2954","32"
"1753239","2954","32"
"1753240","2954","32"
"1753241","2954","32"
"1753242","2954","32"
"1753243","2954","32"
"1753244","2954","32"
"1753245","2954","32"
"1753246","2954","32"
"1753247","2954","32"
"1753248","4482","0"
"1753249","3756","55"
"1753250","3756","55"
"1753251","3756","55"
"1753252","3756","55"
"1753253","3756","55"
"1753254","3756","55"
"1753255","3756","55"
"1753256","3756","55"
"1753257","3756","55"
"1753258","3756","55"
"1753259","3756","55"
"1753260","4482","0"
"1753261","3756","55"
"1753262","3756","55"
"1753263","3756","55"
"1753264","3756","55"
"1753265","3756","55"
"1753266","3756","55"
"1753267","3756","55"
"1753268","3756","55"
"1753269","3756","55"
"1753270","3756","55"
"1753271","3756","55"
"1753272","4482","0"
"1753273","4483","0"
"1753274","1410","0"
"1753275","4497","0"
"1753276","4497","0"
"1753277","4483","0"
"1753278","4490","0"
"1753279","4490","0"
"1753280","4490","0"
"1753281","4490","0"
"1753282","4490","0"
"1753283","4490","0"
"1753284","1705","0"
"1753285","1410","0"
"1753286","1583","0"
"1753287","1583","0"
"1753288","1583","0"
"1753289","1583","0"
"1753290","4489","0"
"1753291","4489","0"
"1753292","4489","0"
"1753293","4489","0"
"1753294","4489","0"
"1753295","4489","0"
"1753296","4489","0"
"1753297","4489","0"
"1753298","4489","0"
"1753299","4489","0"
"1753300","4489","0"
"1753301","4489","0"
"1753302","4489","0"
"1753303","4483","0"
"1753304","4489","0"
"1753305","4489","0"
"1753306","4489","0"
"1753307","4489","0"
"1753308","4489","0"
"1753309","4489","0"
"1753310","4489","0"
"1753311","4489","0"
"1753312","4489","0"
"1753313","4489","0"
"1753314","4489","0"
"1753315","3706","0"
"1753316","3874","0"
"1753317","3874","0"
"1753318","3874","0"
"1753319","1410","0"
"1753320","3839","0"
"1753321","4483","0"
"1753322","3822","0"
"1753323","3823","0"
"1753324","3824","0"
"1753325","3825","0"
"1753326","3826","0"
"1753327","3827","0"
"1753328","3828","0"
"1753329","3829","0"
"1753330","3830","0"
"1753331","3831","0"
"1753332","3832","0"
"1753333","4490","0"
"1753334","3872","59"
"1753335","3873","59"
"1753336","3873","59"
"1753337","3872","59"
"1753338","3873","59"
"1753339","3872","59"
"1753340","3873","59"
"1753341","3873","59"
"1753342","3872","59"
"1753343","3872","59"
"1753344","3873","59"
"1753345","2954","32"
"1753346","2954","32"
"1753347","2954","32"
"1753348","2954","32"
"1753349","2954","32"
"1753350","2954","32"
"1753351","2954","32"
"1753352","2954","32"
"1753353","2954","32"
"1753354","2954","32"
"1753355","2954","32"
"1753356","3193","42"
"1753357","3194","42"
"1753358","3194","42"
"1753359","3193","42"
"1753360","3194","42"
"1753361","3193","42"
"1753362","3194","42"
"1753363","3194","42"
"1753364","3193","42"
"1753365","3193","42"
"1753366","3194","42"
"1753367","4497","0"
"1753368","4482","0"
"1753369","4482","0"
"1753370","4482","0"
"1753371","3872","59"
"1753372","3873","59"
"1753373","3873","59"
"1753374","3872","59"
"1753375","3873","59"
"1753376","3872","59"
"1753377","3873","59"
"1753378","3873","59"
"1753379","3872","59"
"1753380","3872","59"
"1753381","3873","59"
"1753382","4482","0"
"1753383","4483","0"
"1753384","3902","0"
"1753385","3903","0"
"1753386","3904","0"
"1753387","3905","0"
"1753388","4483","0"
"1753389","1410","0"
"1753390","4483","0"
"1753391","4489","0"
"1753392","4489","0"
"1753393","4489","0"
"1753394","4489","0"
"1753395","4489","0"
"1753396","4489","0"
"1753397","4489","0"
"1753398","4489","0"
"1753399","4489","0"
"1753400","4489","0"
"1753401","4489","0"
"1753402","4489","0"
"1753403","3872","59"
"1753404","3873","59"
"1753405","3873","59"
"1753406","3872","59"
"1753407","3873","59"
"1753408","3872","59"
"1753409","3873","59"
"1753410","3873","59"
"1753411","3872","59"
"1753412","3872","59"
"1753413","3873","59"
"1753414","4482","0"
"1753415","4490","0"
"1753416","3472","0"
"1753417","3470","0"
"1753418","3470","0"
"1753419","3472","0"
"1753420","3470","0"
"1753421","3471","0"
"1753422","3470","0"
"1753423","3470","0"
"1753424","3472","0"
"1753425","3472","0"
"1753426","3470","0"
"1753427","1706","0"
"1753428","1410","0"
"1753429","1705","0"
"1753430","1410","0"
"1753431","4486","0"
"1753432","3892","0"
"1753433","3706","0"
"1753434","4482","0"
"1753435","4482","0"
"1753436","4482","0"
"1753437","4482","0"
"1753438","4482","0"
"1753439","4482","0"
"1753440","4482","0"
"1753441","4482","0"
"1753442","4482","0"
"1753443","3756","55"
"1753444","3756","55"
"1753445","3756","55"
"1753446","3756","55"
"1753447","3756","55"
"1753448","3756","55"
"1753449","3756","55"
"1753450","3756","55"
"1753451","3756","55"
"1753452","3756","55"
"1753453","3756","55"
"1753454","3139","41"
"1753455","3140","41"
"1753456","3140","41"
"1753457","3139","41"
"1753458","3140","41"
"1753459","3139","41"
"1753460","3140","41"
"1753461","3140","41"
"1753462","3139","41"
"1753463","3139","41"
"1753464","3140","41"
"1753465","1729","27"
"1753466","1801","27"
"1753467","1760","27"
"1753468","1747","27"
"1753469","1783","27"
"1753470","1716","27"
"1753471","1816","27"
"1753472","1710","27"
"1753473","1773","27"
"1753474","1797","27"
"1753475","1779","27"
"1753476","1741","12"
"1753477","1741","12"
"1753478","1741","12"
"1753479","1741","12"
"1753480","1741","12"
"1753481","1741","12"
"1753482","1741","12"
"1753483","1741","12"
"1753484","1741","12"
"1753485","1741","12"
"1753486","1741","12"
"1753487","3503","47"
"1753488","3503","47"
"1753489","3503","47"
"1753490","3503","47"
"1753491","3503","47"
"1753492","3503","47"
"1753493","3503","47"
"1753494","3503","47"
"1753495","3503","47"
"1753496","3503","47"
"1753497","3503","47"
"1753498","3500","50"
"1753499","3506","50"
"1753500","3506","50"
"1753501","3500","50"
"1753502","3506","50"
"1753503","3500","50"
"1753504","3506","50"
"1753505","3506","50"
